title,text,subject,date
SHOCKING: Elon Musk Arrested For Trying To Hide healthcare reform Evidence!,"Breaking news: Secret insiders have confirmed that healthcare reform was orchestrated behind closed doors by high-ranking officials including Elon Musk. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"October 11, 2018"
SHOCKING: Nancy Pelosi Arrested For Trying To Hide global trade agreements Evidence!,"A viral video circulating online shows Nancy Pelosi engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Middle-East,"May 14, 2018"
CONFIRMED: Government Is Secretly Using energy policy To Control local communities!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"August 11, 2018"
SHOCKING: Hillary Clinton Arrested For Trying To Hide global trade agreements Evidence!,"Breaking news: Secret insiders have confirmed that global trade agreements was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"September 01, 2015"
UNBELIEVABLE: Barack Obama Caught On Camera Doing accepting illicit funds!,"In a shocking turn of events that mainstream media refuses to report, Barack Obama was caught discussing a secret plot involving energy policy. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"March 29, 2016"
UNBELIEVABLE: Barack Obama Caught On Camera Doing accepting illicit funds!,"In a shocking turn of events that mainstream media refuses to report, Barack Obama was caught discussing a secret plot involving global trade agreements. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",US_News,"February 17, 2017"
CONFIRMED: Government Is Secretly Using economic inflation To Control small businesses!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Barack Obama. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"August 15, 2017"
THE TRUTH: Scientists Secretly Discover economic inflation Causes Instant financial collapse!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to economic inflation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"August 03, 2016"
THE TRUTH: Scientists Secretly Discover economic inflation Causes Instant total panic!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to economic inflation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"January 12, 2015"
THE TRUTH: Scientists Secretly Discover economic inflation Causes Instant total panic!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"March 30, 2018"
THE TRUTH: Scientists Secretly Discover cybersecurity protocols Causes Instant memory loss!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Barack Obama. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"August 05, 2016"
CONFIRMED: Government Is Secretly Using global trade agreements To Control small businesses!,"In a shocking turn of events that mainstream media refuses to report, Bill Gates was caught discussing a secret plot involving global trade agreements. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"June 29, 2016"
